div,key,team1,team2,date,FTR,team1_home_win,team1_home_draw,team1_away_win,team1_away_draw,team1_home_goals,team1_away_goals,team1_home_goals_conceded,team1_away_goals_conceded,team1_home_shots,team1_away_shots,team1_home_shots_target,team1_away_shots_target,team1_home_corners,team1_away_corners,team1_home_fouls,team1_away_fouls,team1_home_foul_points,team1_away_foul_points,team1_form,team2_home_win,team2_home_draw,team2_away_win,team2_away_draw,team2_home_goals,team2_away_goals,team2_home_goals_conceded,team2_away_goals_conceded,team2_home_shots,team2_away_shots,team2_home_shots_target,team2_away_shots_target,team2_home_corners,team2_away_corners,team2_home_fouls,team2_away_fouls,team2_home_foul_points,team2_away_foul_points,team2_form,Bsay n365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx_2.5,BbAv_2.5,BbMx_2.5,BbAv_2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_team_overall,away_team_overall
807,Chelsea_Blackpool_2010-09-19,17,24,2010-09-19,H,0.75609756097561,0.170731707317073,0.65,0.15,2.75609756097561,1.975,0.634146341463415,0.775,20.0243902439024,15.475,11.1951219512195,3.85365853658537,7,3.4390243902439,10.4390243902439,11.725,27.7743902439024,4.96951219512195,27,0,1,0.5,0,2,1.5,2,2.5,14,7.5,5,7,4,5,13,8,25,6.25,8,1.1,9,26,1.1,8.25,20,1.1,8.5,21,1.12,7,14,1.08,10,26,1.08,7.5,21,1.1,9,21,1.11,9,29,1.1,10,29,1.1,8,26,29,1.11,1.1,11.8,9.14,33,24.78,22,1.36,1.31,3.75,3.24,14,-2.5,1.85,1.81,2.12,2.07,64,58,59,66,64,72,58,77,60,75,73,52,63,60,80,72,71,70,59,72,69,57,389,459
1955,Swansea_Arsenal_2013-09-28,27,1,2013-09-28,A,0.341463414634146,0.390243902439024,0.268292682926829,0.219512195121951,1.4390243902439,0.975609756097561,1.26829268292683,1.4390243902439,13.2682926829268,10.0975609756098,7.39024390243903,7.31707317073171,5.95121951219512,4.4390243902439,9.19512195121951,9.31707317073171,27.5609756097561,2.4390243902439,13,0.63265306122449,0.204081632653061,0.479591836734694,0.26530612244898,2.07142857142857,1.8265306122449,0.918367346938775,1.26530612244898,16.2959183673469,13.5612244897959,9.5,4.10204081632653,7.59183673469388,3.52040816326531,10.5612244897959,10.5714285714286,31.3265306122449,5.10204081632653,26,3.2,3.4,2.38,3.1,3.4,2.25,3.3,3.3,2.1,3.2,3.3,2.3,3.17,3.43,2.42,3.3,3.2,2.4,3.4,3.2,2.3,3.25,3.3,2.4,37,3.4,3.11,3.45,3.32,2.42,2.31,35,1.86,1.78,2.12,2.03,18,0,2.3,2.22,1.73,1.68,3.15,3.47,2.41,0,0,0,67,57,67,69,63,67,75,62,73,81,72,77,67,75,50,55,71,71,75,68,80,68,376,405
1903,Sunderland_Fulham_2013-08-17,11,8,2013-08-17,A,0.354166666666667,0.3125,0.189473684210526,0.263157894736842,1.29166666666667,0.936842105263158,1.125,1.67368421052632,11.7395833333333,9.66315789473684,6.4375,6.29166666666667,4.97916666666667,5.19791666666667,10.8020833333333,11.5157894736842,34.8848684210526,5.50986842105263,12,0.494736842105263,0.221052631578947,0.166666666666667,0.375,1.56842105263158,0.802083333333333,1.15789473684211,1.29166666666667,13.2,9.70833333333333,7.73684210526316,6.36842105263158,5.55789473684211,4.86315789473684,10.1578947368421,11.0833333333333,25.4320175438596,1.57620614035088,11,2.3,3.4,3.4,2.25,3.2,3.25,2.2,3.2,3.2,2.2,3.25,3.3,2.25,3.37,3.58,2.2,3.3,3.3,2.25,3.3,3.3,2.3,3.4,3.3,33,2.3,2.22,3.45,3.3,3.58,3.29,31,2.14,2.04,1.84,1.77,0,0,0,0,0,0,2.52,3.23,3.16,0,0,0,63,68,72,58,73,75,62,77,66,62,71,65,62,62,61,55,72,68,69,61,69,45,442,384
854,Man United_Tottenham_2010-10-30,19,10,2010-10-30,H,0.837209302325581,0.093023255813954,0.558139534883721,0.255813953488372,2.51162790697674,1.58139534883721,0.674418604651163,0.813953488372093,18.1395348837209,14.046511627907,10.6744186046512,3.95348837209302,7.72093023255814,3.02325581395349,10.5348837209302,10.7674418604651,30.6976744186047,5.23255813953488,25,0.604651162790698,0.209302325581395,0.302325581395349,0.232558139534884,1.55813953488372,1.30232558139535,0.604651162790698,1.62790697674419,17.1860465116279,11.4186046511628,9.81395348837209,5.67441860465116,7.23255813953488,4.88372093023256,10.953488372093,11.0232558139535,30,3.48837209302326,18,1.57,4,6,1.6,4,5.75,1.6,3.75,5.5,1.6,3.6,5,1.62,3.75,5.5,1.55,3.6,5.5,1.62,3.75,5.5,1.57,4.2,6,1.62,4.2,6,1.57,3.75,6,32,1.65,1.59,4.21,3.87,6.09,5.74,25,1.68,1.63,2.34,2.23,16,-1,2.09,2.04,1.86,1.83,73,67,59,76,69,73,71,72,60,72,69,76,66,72,69,61,73,63,70,72,66,60,420,451
1937,Tottenham_Norwich_2013-09-14,10,26,2013-09-14,H,0.608247422680412,0.247422680412371,0.371134020618557,0.247422680412371,1.67010309278351,1.45360824742268,0.783505154639175,1.48453608247423,17.6907216494845,12.8659793814433,10.298969072165,5.36082474226804,7.48453608247423,4.44329896907217,9.54639175257732,10.2680412371134,27.4226804123711,3.35051546391753,25,0.4,0.35,0.175,0.3,1.4,1,1.3,1.925,12.35,9.8,6.75,6.825,4.5,5.425,9.475,11.275,31.25,2.5,14,1.45,4.75,8,1.42,4.25,8,1.45,4,7,1.44,4.5,6.5,1.46,4.71,8.27,1.5,3.6,8.5,1.4,4.5,7.5,1.45,4.75,7.5,36,1.47,1.44,4.75,4.33,9,7.63,34,1.81,1.72,2.25,2.11,22,-1.5,2.38,2.28,1.69,1.65,1.48,4.38,8.61,0,0,0,66,66,77,79,76,58,69,69,72,60,63,65,69,76,81,76,78,67,67,63,66,59,451,413
187,Wigan_Newcastle_2008-12-26,14,20,2008-12-26,H,0.5,0.2,0.25,0.25,1.1,1.5,1,1.375,14.1,11.25,7.1,4.2,6.5,4.9,11,12.25,30.5,8.75,19,0.444444444444444,0.333333333333333,0.1,0.4,1.66666666666667,1,1.33333333333333,1.5,9.66666666666667,8.7,5.22222222222222,5.11111111111111,4.66666666666667,6.44444444444444,10.6666666666667,11.6,28,8.05555555555556,20,2.25,3.3,3.25,2.3,3.15,2.85,2.2,3.25,3.25,2.1,3.1,3.2,2.25,3.25,3.25,2.2,3.2,3,2.2,3.3,3.3,2.25,3.3,3.2,2.25,3.3,3.25,2.3,3.4,3.1,47,2.3,2.22,3.5,3.26,3.52,3.14,39,2.1,1.98,1.83,1.75,23,0,1.67,1.59,2.44,2.26,72,68,63,61,76,60,66,79,77,78,68,64,67,81,66,65,73,59,74,72,58,64,449,430
480,Fulham_Liverpool_2009-10-31,8,12,2009-10-31,H,0.583333333333333,0.125,0.166666666666667,0.416666666666667,1.45833333333333,0.708333333333333,0.875,1.08333333333333,12.25,9.95833333333333,7.25,5.91666666666667,5.75,4.83333333333333,10.875,11.1666666666667,23.75,2.08333333333333,16,0.666666666666667,0.291666666666667,0.6,0.16,2.41666666666667,1.76,0.708333333333333,1.04,19.125,13.32,10.0833333333333,3.375,9.04166666666667,3.08333333333333,10.7916666666667,12.64,26.4333333333333,3.04166666666667,18,4.2,3.4,1.91,4.1,3.35,1.85,4,3.3,1.9,3.9,3.3,1.9,4.33,3.5,1.83,3.75,3.4,1.85,4.33,3.4,1.85,4,3.4,1.91,4.33,3.25,1.83,4.2,3.4,1.8,40,4.4,4.12,3.5,3.37,2.01,1.88,36,2.09,1.97,1.86,1.78,24,0,3.25,2.97,1.46,1.36,58,65,61,62,73,72,69,75,62,59,74,63,69,79,65,59,68,74,75,69,56,71,384,449
2588,Crystal Palace_Man City_2015-04-06,31,16,2015-04-06,H,0.382352941176471,0.176470588235294,0.285714285714286,0.257142857142857,1.08823529411765,0.971428571428571,1.29411764705882,1.31428571428571,11.9411764705882,10.2,3.94117647058824,4,5.61764705882353,5.11764705882353,11.8529411764706,11.8285714285714,30.9327731092437,4.32773109243697,20,0.751937984496124,0.124031007751938,0.407692307692308,0.276923076923077,2.36434108527132,1.61538461538462,0.790697674418605,1.2,16.2325581395349,14,8.26356589147287,4.43410852713178,7.71317829457364,4.52713178294574,10.8837209302326,11.4692307692308,33.1812760882528,4.24567680381634,16,5,4,1.67,5,4,1.7,5,3.9,1.6,5,4,1.67,5.6,4.03,1.68,4.8,3.8,1.7,0,0,0,5.5,4,1.7,48,6,5.19,4.2,3.92,1.73,1.66,47,1.85,1.77,2.12,2.04,30,1,1.79,1.72,2.26,2.16,5.6,4.1,1.67,0,0,0,76,74,78,72,62,76,73,69,78,76,65,76,67,55,69,58,85,76,67,75,77,61,470,370
306,West Ham_Sunderland_2009-04-04,13,11,2009-04-04,H,0.5,0.125,0.266666666666667,0.4,1.3125,1.06666666666667,1.0625,1.2,13.125,10.2,7.4375,7.0625,6.5625,6.25,11.3125,13.1333333333333,33.6666666666667,4.89583333333333,21,0.333333333333333,0.2,0.1875,0.3125,1.13333333333333,0.75,1.2,1.4375,11.7333333333333,8.75,6.26666666666667,5.93333333333333,4.13333333333333,4.4,10.2666666666667,10.1875,39.9166666666667,1.5625,12,2.1,3.2,3.75,1.85,3.3,3.9,2,3.2,3.75,1.9,3.3,3.9,1.91,3.2,3.5,2,3.2,3.5,2.1,3.25,3.6,2.05,3.25,3.75,2.1,3.2,3.4,2.1,3.2,3.75,32,2.2,2.07,3.4,3.24,3.87,3.57,27,2.3,2.17,1.7,1.63,15,0,1.57,1.47,2.75,2.58,67,74,73,72,71,77,66,75,74,78,45,72,66,69,61,59,74,71,55,45,58,65,449,442
1127,Liverpool_Tottenham_2011-05-15,12,10,2011-05-15,A,0.649122807017544,0.245614035087719,0.410714285714286,0.232142857142857,2.12280701754386,1.35714285714286,0.736842105263158,1.125,16.1578947368421,12.0178571428571,8.68421052631579,3.78947368421053,7.96491228070175,3.54385964912281,10.8245614035088,12.0892857142857,29.6177944862155,3.1015037593985,20,0.571428571428571,0.285714285714286,0.31578947368421,0.245614035087719,1.58928571428571,1.33333333333333,0.714285714285714,1.59649122807018,17.0357142857143,11.6315789473684,9.69642857142857,5.71428571428571,7.41071428571429,4.83928571428571,10.4107142857143,10.8245614035088,29.0068922305764,3.51660401002506,18,1.73,3.8,4.75,1.7,3.65,4.5,1.75,3.5,4.5,1.85,3.4,3.8,1.73,3.75,4.5,1.75,3.4,4.2,1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.75,5,1.67,3.5,5,39,1.8,1.74,3.96,3.7,5.11,4.67,38,1.91,1.8,2.12,1.98,18,-0.75,2.01,1.98,1.93,1.9,63,73,79,72,63,68,75,76,77,67,67,51,69,77,68,76,73,68,63,46,66,75,449,451
2922,Stoke_Aston Villa_2016-02-27,4,15,2016-02-27,H,0.458904109589041,0.280821917808219,0.190476190476191,0.285714285714286,1.34931506849315,0.768707482993197,1.02054794520548,1.56462585034014,11.541095890411,8.59183673469388,4.73972602739726,5.34931506849315,5.45890410958904,5.0958904109589,11.5547945205479,12.1428571428571,36.7798900382071,4.60465007920977,17,0.308219178082192,0.335616438356164,0.27891156462585,0.258503401360544,1.1986301369863,1.04761904761905,1.25342465753425,1.70748299319728,11.9178082191781,9.82993197278912,5.43150684931507,5.80821917808219,6.15068493150685,5.98630136986301,10.8493150684932,12.1020408163265,36.2915851272016,3.24294101202125,12,1.62,3.75,5.5,1.65,3.6,5.5,1.65,3.6,5.1,1.67,3.6,5.5,1.69,3.74,6.16,1.67,3.4,6,1.7,3.75,6,48,1.71,1.67,3.8,3.63,6.16,5.67,40,2.35,2.27,1.69,1.62,32,-1,2.35,2.26,1.7,1.67,1.92,3.45,4.78,0,0,0,0,0,0,67,66,66,65,61,65,55,67,55,72,74,65,66,57,72,62,72,64,69,69,57,62,429,433
981,Arsenal_Wigan_2011-01-22,1,14,2011-01-22,H,0.673469387755102,0.163265306122449,0.48,0.28,2.12244897959184,1.9,0.857142857142857,1.16,16.4285714285714,13.56,9.91836734693878,3.93877551020408,7.55102040816327,3.12244897959184,10.6530612244898,11.6,31.0734693877551,4.55102040816327,22,0.32,0.36,0.183673469387755,0.204081632653061,0.94,0.877551020408163,1.26,2,13.96,11.2448979591837,7.06,5,5.48,4.38,12.08,12.4897959183673,33.1836734693878,5.58163265306122,13,1.2,6.5,15,1.2,5.65,14,1.2,6,13,1.23,5.3,11,1.2,6,15,1.2,5.5,12,1.22,6,13,1.25,5.5,12,1.2,7.5,17,1.2,6,15,34,1.22,1.2,7.8,6.37,17.01,14.19,26,1.55,1.51,2.6,2.42,18,-2,2.02,1.98,1.93,1.88,77,67,66,50,58,66,68,73,61,78,77,67,72,77,66,76,68,74,64,70,65,65,405,449
786,Aston Villa_Everton_2010-08-29,15,5,2010-08-29,H,0.425,0.425,0.487179487179487,0.179487179487179,1.5,1.28205128205128,0.925,1.43589743589744,12.625,9.48717948717949,6.75,6.6,7.65,6.025,11.2,12.5384615384615,30.4871794871795,2.56410256410256,20,0.487179487179487,0.333333333333333,0.35,0.325,1.71794871794872,1.225,1.07692307692308,1.175,13.7948717948718,11.025,7.64102564102564,5.69230769230769,5.94871794871795,4.74358974358974,11.7179487179487,13,27.2820512820513,1.90705128205128,19,2.5,3.25,2.88,2.45,3.2,2.8,2.4,3.25,2.85,2.4,3.2,2.7,2.38,3.25,3,2.35,3.2,2.75,2.5,3.2,2.88,2.6,3.25,2.8,2.6,3.25,2.75,2.5,3.25,2.75,38,2.71,2.52,3.3,3.22,3,2.8,32,2.18,2.07,1.8,1.71,30,0,1.9,1.78,2.1,2,67,66,61,71,61,72,58,70,68,61,66,76,77,68,66,67,69,69,72,46,81,67,433,432
1289,Blackburn_West Brom_2011-12-17,6,2,2011-12-17,A,0.384615384615385,0.307692307692308,0.169230769230769,0.246153846153846,1.27692307692308,1.03076923076923,1.13846153846154,2.09230769230769,12.3076923076923,9.26153846153846,6.43076923076923,6.44615384615385,4.84615384615385,5.58461538461538,12.8769230769231,12.8923076923077,36.1538461538462,4.61538461538462,9,0.369565217391304,0.217391304347826,0.173913043478261,0.260869565217391,1.3695652173913,0.978260869565217,1.60869565217391,1.91304347826087,13.9130434782609,11.6739130434783,7.91304347826087,6.58695652173913,5.65217391304348,4.95652173913044,11.0434782608696,10.5217391304348,31.304347826087,4.34782608695652,16,2.38,3.3,3,2.3,3.4,3.1,2.3,3.25,3,2.1,3.3,3.1,2.25,3.3,3.1,2.35,3.3,2.9,2.25,3.5,3,2.25,3.4,3.2,2.4,3.5,3,2.38,3.25,3,46,2.46,2.35,3.53,3.31,3.2,3,43,1.79,1.73,2.18,2.08,25,-0.25,2.11,2.06,1.85,1.82,61,77,77,78,81,82,79,57,75,65,61,64,69,73,74,73,72,69,61,70,74,61,501,438
70,Aston Villa_Portsmouth_2008-10-18,15,18,2008-10-18,D,0.5,0.5,0.5,0,1.5,1.5,0.75,1.75,10.25,10,5.75,4.25,7,5.75,10.75,11.5,30,0,16,0.75,0,0.25,0.25,1.5,0.75,0.75,2.5,14.75,9,8.75,5.75,3,4,11,12.5,32.5,12.5,14,1.83,3.25,5,1.75,3.3,4.45,1.85,3.2,4.75,1.8,3.2,4,1.83,3.4,4.5,1.8,3.2,4.3,1.83,3.3,4.6,1.83,3.4,4.5,1.85,3.25,5,1.75,3.4,4.5,42,1.9,1.8,3.55,3.34,5,4.53,34,1.95,1.85,2.02,1.88,19,-0.5,1.87,1.85,2.08,2.05,67,68,70,55,72,73,58,70,61,62,66,74,63,60,66,70,63,72,85,71,54,75,433,420
1795,Sunderland_Fulham_2013-03-02,11,8,2013-03-02,D,0.366666666666667,0.3,0.188888888888889,0.277777777777778,1.33333333333333,0.922222222222222,1.14444444444444,1.63333333333333,11.7222222222222,9.81111111111111,6.52222222222222,6.35555555555556,5.03333333333333,5.07777777777778,10.8888888888889,11.4,34.8888888888889,5,13,0.511111111111111,0.233333333333333,0.144444444444444,0.388888888888889,1.58888888888889,0.788888888888889,1.07777777777778,1.34444444444444,13.3222222222222,9.93333333333333,7.74444444444444,6.11111111111111,5.57777777777778,4.85555555555556,10.1555555555556,11.0444444444444,25,1.11111111111111,17,2.4,3.3,3.3,2.35,3.2,3.1,2.35,3.2,3.1,2.2,3.2,3.2,2.2,3.3,3.25,2.35,3.31,3.42,2.4,3.1,3.1,2.25,3.3,3.4,2.4,3.2,3.4,2.25,3.25,3.2,41,2.4,2.31,3.35,3.25,3.5,3.17,40,2.15,2.07,1.83,1.74,25,-0.25,2.06,2,1.92,1.87,74,72,58,63,73,71,70,77,75,62,67,58,62,72,62,64,72,68,66,67,66,69,442,384
1790,Chelsea_West Brom_2013-03-02,17,2,2013-03-02,H,0.688888888888889,0.188888888888889,0.488888888888889,0.233333333333333,2.35555555555556,1.65555555555556,0.833333333333333,1,18.4777777777778,15.1222222222222,10.2888888888889,4.8,7.1,3.85555555555556,10.6111111111111,11.1222222222222,31.1111111111111,4.16666666666667,19,0.408450704225352,0.197183098591549,0.225352112676056,0.23943661971831,1.38028169014085,1.08450704225352,1.38028169014085,1.8169014084507,13.943661971831,11.2112676056338,7.84507042253521,6.59154929577465,6.07042253521127,5.22535211267606,10.7746478873239,10.6478873239437,30.5633802816901,3.87323943661972,11,1.4,5,9,1.4,4.33,8.25,1.4,4.33,8.25,1.37,4.6,7.5,1.4,4.5,8,1.43,4.95,8.58,1.44,4,8,1.4,4.8,8,1.44,5,7.5,1.4,4.5,8,41,1.44,1.41,5,4.57,9,7.91,31,1.67,1.57,2.5,2.32,26,-1.5,2.22,2.16,1.78,1.73,64,64,66,79,64,77,68,68,81,69,83,64,69,73,74,65,69,76,72,70,69,61,389,438
941,Man City_Aston Villa_2010-12-28,16,15,2010-12-28,H,0.625,0.145833333333333,0.291666666666667,0.333333333333333,1.95833333333333,1.4375,0.9375,1.375,13.3958333333333,11.3958333333333,7.60416666666667,5.25,7.0625,5.22916666666667,11.3333333333333,11.7083333333333,30.625,5.20833333333333,24,0.395833333333333,0.4375,0.425531914893617,0.170212765957447,1.47916666666667,1.17021276595745,1.02083333333333,1.53191489361702,12.6041666666667,9.76595744680851,6.75,6.6875,7.52083333333333,6.125,11.1666666666667,12.6170212765957,31.436170212766,2.12765957446808,12,1.44,4.2,8,1.45,4,7,1.45,4.25,7,1.5,3.8,5.7,1.5,4,7,1.45,3.75,7,1.44,4.2,7.5,1.5,4.5,6.5,1.44,4.4,8.5,1.5,3.8,6.5,37,1.52,1.47,4.5,4.15,8.5,7.48,37,1.93,1.84,2.03,1.94,24,-1,1.95,1.81,2.13,2.07,76,83,69,72,61,67,59,68,75,71,75,67,75,71,68,61,72,58,70,68,77,62,370,433
1218,West Brom_Wolves_2011-10-16,2,22,2011-10-16,H,0.380952380952381,0.238095238095238,0.142857142857143,0.261904761904762,1.4047619047619,0.952380952380952,1.57142857142857,1.95238095238095,14.0952380952381,11.7142857142857,8,6.47619047619048,5.61904761904762,4.78571428571429,11.047619047619,10.5952380952381,31.4285714285714,4.76190476190476,15,0.333333333333333,0.238095238095238,0.190476190476191,0.214285714285714,1.0952380952381,0.904761904761905,1.4047619047619,1.78571428571429,11.6904761904762,8.61904761904762,6.5,6.85714285714286,6.11904761904762,4.85714285714286,11.0714285714286,12.547619047619,34.5238095238095,3.57142857142857,11,2,3.3,4,2,3.25,3.8,1.95,3.4,3.75,2.1,3.2,3.2,2.05,3.3,3.75,2,3.4,3.6,2.05,3.4,3.6,2,3.4,3.8,2,3.5,4,2,3.25,3.75,48,2.1,2.01,3.51,3.32,4.12,3.83,44,2.02,1.93,1.92,1.84,27,-0.5,2.04,1.99,1.9,1.86,64,69,73,74,76,70,69,61,73,61,60,81,54,66,80,61,76,76,60,65,58,73,438,436
960,Blackpool_Birmingham_2011-01-04,24,23,2011-01-04,A,0.285714285714286,0.285714285714286,0.416666666666667,0.166666666666667,1.71428571428571,1.25,1.85714285714286,1.58333333333333,15,10.5,8,8.42857142857143,4.71428571428571,7,11.4285714285714,9.5,23.3333333333333,2.08333333333333,18,0.379310344827586,0.482758620689655,0.206896551724138,0.241379310344828,0.96551724137931,1.03448275862069,0.793103448275862,1.68965517241379,9.89655172413793,8.96551724137931,5.13793103448276,6.62068965517241,5.17241379310345,6.55172413793104,10.2068965517241,10.8275862068966,36.551724137931,1.72413793103448,16,2.3,3.25,3.25,2.2,3.2,3.2,2.25,3.2,3.1,2.2,3.2,3,2.2,3.3,3.3,2.2,3.2,3,2.38,3.2,3,2.25,3.25,3.2,2.38,3.3,3.25,2.3,3.25,3,37,2.4,2.3,3.4,3.26,3.3,3.12,36,2.07,1.95,1.9,1.83,27,0,1.71,1.63,2.33,2.24,68,63,73,60,72,70,72,59,71,69,57,64,55,66,78,65,75,72,76,72,67,61,459,509
2022,Everton_Stoke_2013-11-30,5,4,2013-11-30,H,0.529411764705882,0.303921568627451,0.287128712871287,0.405940594059406,1.67647058823529,1.1980198019802,1,1.20792079207921,14.7058823529412,11.5643564356436,8.03921568627451,5.38235294117647,6.45098039215686,4.40196078431373,11.5196078431373,11.980198019802,30.3591535624151,2.95331003688604,24,0.425742574257426,0.326732673267327,0.156862745098039,0.274509803921569,1.26732673267327,0.705882352941176,0.98019801980198,1.64705882352941,10.4059405940594,8,5.07920792079208,6.05940594059406,5.5049504950495,5.10891089108911,11.5247524752475,11.9705882352941,37.5189283634246,4.18608037274316,11,1.62,4,6.25,1.6,3.7,6,1.6,3.7,5.4,1.61,3.8,5.5,1.6,4.06,6.78,1.62,3.4,6.5,1.62,3.75,6,1.62,4,6.5,38,1.63,1.59,4.06,3.82,7,5.99,36,2.1,2.02,1.83,1.77,22,-1,2.12,2.06,1.85,1.81,1.54,4.26,7.41,0,0,0,76,72,68,66,50,61,73,69,76,46,72,69,65,79,72,61,57,65,74,59,74,75,432,429
1279,Arsenal_Everton_2011-12-10,1,5,2011-12-10,H,0.661538461538462,0.184615384615385,0.4375,0.296875,1.93846153846154,2,0.784615384615385,1.453125,16.1846153846154,13.984375,9.52307692307692,3.93846153846154,7.53846153846154,3.29230769230769,10.6307692307692,11.359375,32.59375,5.04206730769231,26,0.46875,0.3125,0.328125,0.328125,1.625,1.203125,1.140625,1.1875,14.3125,10.96875,7.90625,5.46875,6.40625,4.46875,11.921875,12.640625,29.53125,3.515625,9,1.53,4,6.5,1.53,4,7,1.57,3.6,6,1.55,3.7,5.4,1.53,3.75,7,1.55,3.75,6.25,1.53,3.8,5.5,1.57,4,6,1.57,4.2,6.5,1.53,3.8,7,48,1.57,1.55,4.28,3.89,7,6.39,44,1.82,1.75,2.18,2.05,31,-1,2.02,1.97,1.93,1.88,77,66,75,50,70,73,71,72,66,77,63,76,77,68,68,67,72,72,69,61,81,75,405,432
278,Fulham_Blackburn_2009-03-11,8,6,2009-03-11,A,0.571428571428571,0.214285714285714,0,0.5,1.57142857142857,0.214285714285714,0.857142857142857,0.928571428571429,12.7142857142857,10,7.64285714285714,6.5,6.85714285714286,5,10.8571428571429,11.1428571428571,20.7142857142857,1.78571428571429,12,0.214285714285714,0.357142857142857,0.285714285714286,0.285714285714286,1.07142857142857,1.21428571428571,1.5,1.64285714285714,10.9285714285714,10.8571428571429,5.42857142857143,5.92857142857143,4.92857142857143,5.5,12,15,42.8571428571429,5.35714285714286,19,2.25,3.2,3.4,2,3.15,3.5,2.25,3.25,3.2,2.1,3.25,3.4,2.1,3.2,3,2.25,3.1,3,2.25,3.2,3.3,2.2,3.4,3.2,2.25,3.2,3.2,2.15,3.2,3.5,32,2.3,2.2,3.4,3.22,3.6,3.26,27,2.26,2.2,1.68,1.62,18,0,1.62,1.57,2.51,2.34,58,65,62,61,73,67,59,72,73,62,65,61,70,77,76,64,72,66,61,69,78,81,384,501
1281,Liverpool_QPR_2011-12-10,12,25,2011-12-10,H,0.615384615384615,0.292307692307692,0.421875,0.203125,2.01538461538462,1.3125,0.738461538461539,1.109375,16.2769230769231,12.15625,8.78461538461539,3.89230769230769,8.2,3.58461538461538,10.8307692307692,11.796875,29.96875,3.88822115384615,23,0.142857142857143,0.571428571428571,0.375,0,0.857142857142857,1.125,1.42857142857143,2,13.7142857142857,12.125,6.14285714285714,6.85714285714286,4.42857142857143,4.71428571428571,10.2857142857143,9.125,24.1071428571429,7.14285714285714,12,1.33,5,10,1.3,4.75,11,1.33,4.75,9,1.33,4.6,7.8,1.33,4.5,11,1.3,5,9.5,1.3,4.5,9.5,1.33,4.75,10,1.3,5.5,12,1.33,4.75,10,48,1.33,1.31,5.54,4.92,12,10.5,40,1.74,1.65,2.28,2.19,31,-1.5,1.98,1.92,1.98,1.92,63,63,72,56,55,77,54,59,68,68,67,64,66,67,69,71,62,65,61,63,67,77,449,444
2229,Stoke_Newcastle_2014-04-12,4,20,2014-04-12,H,0.446428571428571,0.321428571428571,0.151785714285714,0.276785714285714,1.30357142857143,0.714285714285714,0.991071428571429,1.66071428571429,10.5535714285714,8.0625,4.97321428571429,5.83035714285714,5.46428571428571,5.05357142857143,11.6428571428571,12.0625,37.4107142857143,4.6875,21,0.408602150537634,0.258064516129032,0.258064516129032,0.236559139784946,1.47311827956989,1.05376344086022,1.39784946236559,1.68817204301075,13.9462365591398,10.2903225806452,6.93548387096774,5.88172043010753,5.97849462365591,4.64516129032258,10.9247311827957,11.0967741935484,34.1935483870968,5.37634408602151,9,2.1,3.4,3.9,2.1,3.3,3.4,2.1,3.3,3.3,2.15,3.3,3.6,2.12,3.43,3.9,2.15,3.2,3.5,2.1,3.3,3.6,2.15,3.3,3.9,49,2.2,2.11,3.43,3.31,3.95,3.62,45,2.28,2.17,1.75,1.67,25,-0.5,2.16,2.09,1.83,1.76,2.09,3.51,3.94,0,0,0,69,65,79,79,61,65,57,74,65,72,75,73,70,73,66,69,63,69,66,69,45,70,429,430
408,Chelsea_Burnley_2009-08-29,17,21,2009-08-29,H,0.619047619047619,0.285714285714286,0.761904761904762,0.095238095238095,1.80952380952381,1.9047619047619,0.619047619047619,0.619047619047619,20,15.2857142857143,10.6666666666667,3.80952380952381,7.0952380952381,3.52380952380952,10.1904761904762,11.5714285714286,25.2380952380952,3.57142857142857,29,1,0,0,0,1,0,0,2.5,8,6,3,10,2,9.5,9.5,7.5,30,0,6,1.14,8,21,1.1,8,15,1.15,7,15,1.17,6,15,1.14,6,12,1.12,7,15,1.14,7,21,1.14,7.5,19,1.14,6.5,17,1.12,7,21,37,1.17,1.14,9.3,7.28,24,17.87,30,1.55,1.49,2.72,2.5,21,0,1.01,1.01,15,12.74,64,67,67,59,64,72,82,79,68,72,75,71,75,72,64,65,69,62,72,67,67,72,389,512
